train_loss,train_acc,epoch,step,val_loss,val_acc,test_loss,test_acc
2.1300604343414307,0.1875,0,99,,,,
2.312427282333374,0.0625,0,199,,,,
1.7229536771774292,0.375,0,299,,,,
1.5346684455871582,0.4375,0,399,,,,
1.4576634168624878,0.40625,0,499,,,,
1.5286829471588135,0.40625,0,599,,,,
1.218552589416504,0.5625,0,699,,,,
1.5158884525299072,0.4375,0,799,,,,
1.3794960975646973,0.46875,0,899,,,,
1.7243398427963257,0.375,0,999,,,,
1.3235596418380737,0.59375,0,1099,,,,
1.9961333274841309,0.375,0,1199,,,,
1.262884497642517,0.53125,0,1299,,,,
1.680743932723999,0.53125,0,1399,,,,
1.428113579750061,0.34375,0,1499,,,,
,,0,1562,1.1835767030715942,0.5861999988555908,,
1.3047593832015991,0.6875,1,1599,,,,
1.0673893690109253,0.59375,1,1699,,,,
1.3771278858184814,0.5,1,1799,,,,
1.0100525617599487,0.625,1,1899,,,,
1.273598313331604,0.5625,1,1999,,,,
1.1536203622817993,0.59375,1,2099,,,,
0.9293210506439209,0.59375,1,2199,,,,
1.0363420248031616,0.65625,1,2299,,,,
1.414658784866333,0.40625,1,2399,,,,
0.9379170536994934,0.59375,1,2499,,,,
1.1612720489501953,0.53125,1,2599,,,,
0.8168973326683044,0.71875,1,2699,,,,
1.034385085105896,0.625,1,2799,,,,
0.666705310344696,0.6875,1,2899,,,,
0.8303205370903015,0.625,1,2999,,,,
0.8882161974906921,0.5,1,3099,,,,
,,1,3125,0.8088120222091675,0.7303000092506409,,
1.2066243886947632,0.625,2,3199,,,,
0.956443190574646,0.6875,2,3299,,,,
1.3314915895462036,0.59375,2,3399,,,,
0.660988986492157,0.78125,2,3499,,,,
0.7379804849624634,0.75,2,3599,,,,
0.6018108129501343,0.71875,2,3699,,,,
0.8560853600502014,0.75,2,3799,,,,
0.8217278122901917,0.78125,2,3899,,,,
0.4171181917190552,0.875,2,3999,,,,
0.5928382873535156,0.90625,2,4099,,,,
0.6976988911628723,0.71875,2,4199,,,,
1.0398890972137451,0.625,2,4299,,,,
0.731002688407898,0.8125,2,4399,,,,
0.7367671728134155,0.75,2,4499,,,,
0.8538252711296082,0.78125,2,4599,,,,
,,2,4688,0.6791075468063354,0.7825999855995178,,
0.986193060874939,0.71875,3,4699,,,,
0.7024080157279968,0.78125,3,4799,,,,
1.3078629970550537,0.625,3,4899,,,,
0.632174015045166,0.78125,3,4999,,,,
0.380939781665802,0.90625,3,5099,,,,
0.6932304501533508,0.75,3,5199,,,,
0.740370512008667,0.6875,3,5299,,,,
0.4629784822463989,0.90625,3,5399,,,,
0.3458033502101898,0.90625,3,5499,,,,
0.8899006843566895,0.8125,3,5599,,,,
0.4904159903526306,0.84375,3,5699,,,,
0.6640639901161194,0.8125,3,5799,,,,
0.8614867925643921,0.65625,3,5899,,,,
0.7206936478614807,0.75,3,5999,,,,
0.5350930094718933,0.875,3,6099,,,,
0.8181195259094238,0.71875,3,6199,,,,
,,3,6251,0.5911571979522705,0.809499979019165,,
0.8871787786483765,0.6875,4,6299,,,,
0.4212442636489868,0.8125,4,6399,,,,
0.5729902982711792,0.78125,4,6499,,,,
0.32606205344200134,0.875,4,6599,,,,
0.6033128499984741,0.78125,4,6699,,,,
0.5881372094154358,0.84375,4,6799,,,,
0.3637435734272003,0.875,4,6899,,,,
0.35265567898750305,0.84375,4,6999,,,,
0.4931936264038086,0.90625,4,7099,,,,
0.4687713086605072,0.90625,4,7199,,,,
0.292469322681427,0.875,4,7299,,,,
0.3323499858379364,0.90625,4,7399,,,,
0.6089189052581787,0.8125,4,7499,,,,
0.3735402822494507,0.875,4,7599,,,,
0.3896167576313019,0.90625,4,7699,,,,
0.4911229610443115,0.8125,4,7799,,,,
,,4,7814,0.5352256894111633,0.8291000127792358,,
0.5450304746627808,0.90625,5,7899,,,,
0.5790361762046814,0.84375,5,7999,,,,
0.465285986661911,0.78125,5,8099,,,,
0.5042216777801514,0.75,5,8199,,,,
0.3368227183818817,0.90625,5,8299,,,,
0.6295104026794434,0.8125,5,8399,,,,
0.3173873722553253,0.90625,5,8499,,,,
0.2530800402164459,0.96875,5,8599,,,,
0.650596022605896,0.75,5,8699,,,,
0.41371169686317444,0.84375,5,8799,,,,
0.6846036314964294,0.8125,5,8899,,,,
0.41145363450050354,0.875,5,8999,,,,
0.769067645072937,0.75,5,9099,,,,
0.313904345035553,0.90625,5,9199,,,,
0.413699746131897,0.90625,5,9299,,,,
,,5,9377,0.43563634157180786,0.8661999702453613,,
0.47256386280059814,0.84375,6,9399,,,,
0.27181440591812134,0.9375,6,9499,,,,
0.4967397451400757,0.875,6,9599,,,,
0.4686082601547241,0.78125,6,9699,,,,
0.19351840019226074,0.90625,6,9799,,,,
0.47835901379585266,0.8125,6,9899,,,,
0.5145735740661621,0.78125,6,9999,,,,
0.3616141080856323,0.9375,6,10099,,,,
0.629875659942627,0.8125,6,10199,,,,
0.3547528088092804,0.875,6,10299,,,,
0.505487859249115,0.8125,6,10399,,,,
0.7836014032363892,0.75,6,10499,,,,
0.21026067435741425,0.96875,6,10599,,,,
0.1909024864435196,0.90625,6,10699,,,,
0.4156559109687805,0.875,6,10799,,,,
0.3764074742794037,0.875,6,10899,,,,
,,6,10940,0.3963433802127838,0.8780999779701233,,
0.27309510111808777,0.90625,7,10999,,,,
0.3150472342967987,0.875,7,11099,,,,
0.3941785991191864,0.875,7,11199,,,,
0.3332245647907257,0.875,7,11299,,,,
0.2860182821750641,0.90625,7,11399,,,,
0.38240760564804077,0.9375,7,11499,,,,
0.4082631468772888,0.84375,7,11599,,,,
0.7148042321205139,0.8125,7,11699,,,,
0.38456302881240845,0.8125,7,11799,,,,
0.5936787128448486,0.875,7,11899,,,,
0.366800457239151,0.9375,7,11999,,,,
0.34913089871406555,0.8125,7,12099,,,,
0.6015517711639404,0.84375,7,12199,,,,
0.8438711166381836,0.84375,7,12299,,,,
0.5661939382553101,0.78125,7,12399,,,,
0.2039838284254074,0.9375,7,12499,,,,
,,7,12503,0.4055849313735962,0.8712000250816345,,
0.5655738711357117,0.84375,8,12599,,,,
0.7227632999420166,0.6875,8,12699,,,,
0.2945843040943146,0.90625,8,12799,,,,
0.4098292291164398,0.875,8,12899,,,,
0.44321271777153015,0.90625,8,12999,,,,
0.37772080302238464,0.84375,8,13099,,,,
0.40644800662994385,0.90625,8,13199,,,,
0.32428866624832153,0.90625,8,13299,,,,
0.37423232197761536,0.875,8,13399,,,,
0.5411736369132996,0.75,8,13499,,,,
0.35765212774276733,0.875,8,13599,,,,
0.22948062419891357,0.9375,8,13699,,,,
0.23219385743141174,0.90625,8,13799,,,,
0.3177512586116791,0.90625,8,13899,,,,
0.24704357981681824,0.90625,8,13999,,,,
,,8,14066,0.33740702271461487,0.8988000154495239,,
0.3302440941333771,0.90625,9,14099,,,,
0.2971366047859192,0.9375,9,14199,,,,
0.4283038377761841,0.875,9,14299,,,,
0.3571613132953644,0.875,9,14399,,,,
0.6977704763412476,0.8125,9,14499,,,,
0.3432948589324951,0.875,9,14599,,,,
0.36594533920288086,0.875,9,14699,,,,
0.2878652811050415,0.875,9,14799,,,,
0.3922708034515381,0.84375,9,14899,,,,
0.2667052447795868,0.9375,9,14999,,,,
0.30045393109321594,0.9375,9,15099,,,,
0.2990645170211792,0.84375,9,15199,,,,
0.25627240538597107,0.875,9,15299,,,,
0.41966062784194946,0.875,9,15399,,,,
0.27321135997772217,0.875,9,15499,,,,
0.4467639923095703,0.84375,9,15599,,,,
,,9,15629,0.34478145837783813,0.8939999938011169,,
0.17321330308914185,0.96875,10,15699,,,,
0.4070422053337097,0.84375,10,15799,,,,
0.4145318567752838,0.84375,10,15899,,,,
0.29925915598869324,0.875,10,15999,,,,
0.6894277930259705,0.78125,10,16099,,,,
0.2887605130672455,0.875,10,16199,,,,
0.5815598368644714,0.6875,10,16299,,,,
0.2324894666671753,0.90625,10,16399,,,,
0.23442941904067993,0.9375,10,16499,,,,
0.43649229407310486,0.75,10,16599,,,,
0.2946607768535614,0.90625,10,16699,,,,
0.2940296232700348,0.90625,10,16799,,,,
0.31517186760902405,0.9375,10,16899,,,,
0.20662382245063782,0.9375,10,16999,,,,
0.21308490633964539,0.9375,10,17099,,,,
,,10,17192,0.32171040773391724,0.9031000137329102,,
0.27115485072135925,0.90625,11,17199,,,,
0.545379102230072,0.84375,11,17299,,,,
0.21410734951496124,0.90625,11,17399,,,,
0.15195035934448242,0.9375,11,17499,,,,
0.5788115859031677,0.75,11,17599,,,,
0.3720683455467224,0.9375,11,17699,,,,
0.33297380805015564,0.875,11,17799,,,,
0.7273638844490051,0.8125,11,17899,,,,
0.23843823373317719,0.9375,11,17999,,,,
0.40084826946258545,0.84375,11,18099,,,,
0.3223857283592224,0.875,11,18199,,,,
0.4266795516014099,0.8125,11,18299,,,,
0.18180350959300995,0.9375,11,18399,,,,
0.3301618695259094,0.9375,11,18499,,,,
0.28118976950645447,0.90625,11,18599,,,,
0.25876089930534363,0.875,11,18699,,,,
,,11,18755,0.29918813705444336,0.9118000268936157,,
0.24771873652935028,0.9375,12,18799,,,,
0.32841742038726807,0.90625,12,18899,,,,
0.4241715967655182,0.90625,12,18999,,,,
0.44275930523872375,0.875,12,19099,,,,
0.3008213937282562,0.90625,12,19199,,,,
0.3043462634086609,0.90625,12,19299,,,,
0.3182254433631897,0.90625,12,19399,,,,
0.46212831139564514,0.875,12,19499,,,,
0.06708431243896484,1.0,12,19599,,,,
0.22479654848575592,0.90625,12,19699,,,,
0.42664626240730286,0.84375,12,19799,,,,
0.2666306793689728,0.90625,12,19899,,,,
0.387462317943573,0.84375,12,19999,,,,
0.4869523346424103,0.84375,12,20099,,,,
0.1574336290359497,0.96875,12,20199,,,,
0.29449716210365295,0.875,12,20299,,,,
,,12,20318,0.4149208962917328,0.870199978351593,,
0.3324586749076843,0.875,13,20399,,,,
0.07327102869749069,0.96875,13,20499,,,,
0.3396364450454712,0.90625,13,20599,,,,
0.31101346015930176,0.875,13,20699,,,,
0.5777720212936401,0.78125,13,20799,,,,
0.1842672973871231,0.9375,13,20899,,,,
0.17150019109249115,0.96875,13,20999,,,,
0.3449709117412567,0.875,13,21099,,,,
0.2314157485961914,0.90625,13,21199,,,,
0.1322956085205078,0.96875,13,21299,,,,
0.13975965976715088,0.96875,13,21399,,,,
0.7589348554611206,0.78125,13,21499,,,,
0.2321651428937912,0.9375,13,21599,,,,
0.10362794995307922,0.96875,13,21699,,,,
0.20517179369926453,0.96875,13,21799,,,,
,,13,21881,0.26039382815361023,0.9265000224113464,,
0.40953293442726135,0.8125,14,21899,,,,
0.10939841717481613,0.96875,14,21999,,,,
0.42574968934059143,0.90625,14,22099,,,,
0.30366051197052,0.875,14,22199,,,,
0.30964213609695435,0.96875,14,22299,,,,
0.30926400423049927,0.875,14,22399,,,,
0.46858471632003784,0.875,14,22499,,,,
0.2955751419067383,0.90625,14,22599,,,,
0.23211953043937683,0.9375,14,22699,,,,
0.225677952170372,0.90625,14,22799,,,,
0.17100879549980164,0.9375,14,22899,,,,
0.38906413316726685,0.84375,14,22999,,,,
0.32088372111320496,0.84375,14,23099,,,,
0.18540525436401367,0.9375,14,23199,,,,
0.2868081331253052,0.84375,14,23299,,,,
0.29245078563690186,0.84375,14,23399,,,,
,,14,23444,0.2825932204723358,0.9174000024795532,,
0.690395712852478,0.84375,15,23499,,,,
0.35002800822257996,0.875,15,23599,,,,
0.2287677526473999,0.9375,15,23699,,,,
