train_loss,train_acc,epoch,step,val_loss,val_acc,test_loss,test_acc
2.1757304668426514,0.28125,0,99,,,,
1.5210422277450562,0.375,0,199,,,,
1.3082205057144165,0.4375,0,299,,,,
1.333484411239624,0.4375,0,399,,,,
0.7081148624420166,0.75,0,499,,,,
0.7078539729118347,0.78125,0,599,,,,
0.4305255711078644,0.8125,0,699,,,,
0.5833466053009033,0.84375,0,799,,,,
0.6872510313987732,0.75,0,899,,,,
0.28957948088645935,0.9375,0,999,,,,
0.5569137334823608,0.875,0,1099,,,,
0.29289254546165466,0.90625,0,1199,,,,
0.4677368104457855,0.90625,0,1299,,,,
0.2963330149650574,0.9375,0,1399,,,,
0.7012098431587219,0.78125,0,1499,,,,
,,0,1562,0.30291715264320374,0.9054999947547913,,
0.26177549362182617,0.9375,1,1599,,,,
0.30792665481567383,0.90625,1,1699,,,,
0.31861862540245056,0.875,1,1799,,,,
0.4988948106765747,0.8125,1,1899,,,,
0.3258463740348816,0.90625,1,1999,,,,
0.05308246612548828,1.0,1,2099,,,,
0.2632398009300232,0.90625,1,2199,,,,
0.38124993443489075,0.9375,1,2299,,,,
0.3336861729621887,0.875,1,2399,,,,
0.21059659123420715,0.96875,1,2499,,,,
0.46643874049186707,0.84375,1,2599,,,,
0.22725018858909607,0.96875,1,2699,,,,
0.140290305018425,0.96875,1,2799,,,,
0.14302688837051392,0.96875,1,2899,,,,
0.1831005960702896,0.96875,1,2999,,,,
0.09353571385145187,0.96875,1,3099,,,,
,,1,3125,0.2309909611940384,0.9277999997138977,,
0.16002845764160156,0.96875,2,3199,,,,
0.22373101115226746,0.96875,2,3299,,,,
0.28508108854293823,0.90625,2,3399,,,,
0.3439405560493469,0.9375,2,3499,,,,
0.03799702972173691,1.0,2,3599,,,,
0.23995742201805115,0.90625,2,3699,,,,
0.1287219226360321,0.96875,2,3799,,,,
0.3350416123867035,0.90625,2,3899,,,,
0.13054907321929932,0.9375,2,3999,,,,
0.21995633840560913,0.90625,2,4099,,,,
0.21291284263134003,0.9375,2,4199,,,,
0.09646453708410263,0.96875,2,4299,,,,
0.1769787222146988,0.9375,2,4399,,,,
0.24562543630599976,0.9375,2,4499,,,,
0.1413593292236328,0.96875,2,4599,,,,
,,2,4688,0.20523671805858612,0.9362000226974487,,
0.2520977854728699,0.90625,3,4699,,,,
0.3217054009437561,0.84375,3,4799,,,,
0.38603806495666504,0.90625,3,4899,,,,
0.1687183827161789,0.9375,3,4999,,,,
0.29131513833999634,0.875,3,5099,,,,
0.08487386256456375,0.96875,3,5199,,,,
0.04386782646179199,1.0,3,5299,,,,
0.16918207705020905,0.90625,3,5399,,,,
0.18842175602912903,0.90625,3,5499,,,,
0.3351006805896759,0.96875,3,5599,,,,
0.2133946418762207,0.96875,3,5699,,,,
0.1589057743549347,0.96875,3,5799,,,,
0.5326199531555176,0.84375,3,5899,,,,
0.3418022692203522,0.90625,3,5999,,,,
0.2162809669971466,0.875,3,6099,,,,
0.13363522291183472,0.9375,3,6199,,,,
,,3,6251,0.18305279314517975,0.9441999793052673,,
0.15661942958831787,0.9375,4,6299,,,,
0.048916541039943695,1.0,4,6399,,,,
0.2909625470638275,0.90625,4,6499,,,,
0.22459548711776733,0.90625,4,6599,,,,
0.25059691071510315,0.9375,4,6699,,,,
0.6454237699508667,0.84375,4,6799,,,,
0.27770566940307617,0.875,4,6899,,,,
0.13880319893360138,0.9375,4,6999,,,,
0.28217437863349915,0.9375,4,7099,,,,
0.07923886924982071,0.96875,4,7199,,,,
0.10160047560930252,0.96875,4,7299,,,,
0.13901036977767944,0.96875,4,7399,,,,
0.32508882880210876,0.90625,4,7499,,,,
0.06148762255907059,1.0,4,7599,,,,
0.1590084433555603,0.9375,4,7699,,,,
0.1512557417154312,0.9375,4,7799,,,,
,,4,7814,0.19960488379001617,0.9383000135421753,,
0.16651052236557007,0.9375,5,7899,,,,
0.41395318508148193,0.875,5,7999,,,,
0.13691489398479462,0.9375,5,8099,,,,
0.3575727939605713,0.84375,5,8199,,,,
0.12301728874444962,0.9375,5,8299,,,,
0.17419525980949402,0.90625,5,8399,,,,
0.36977076530456543,0.9375,5,8499,,,,
0.0432552769780159,1.0,5,8599,,,,
0.17745845019817352,0.9375,5,8699,,,,
0.2055056095123291,0.9375,5,8799,,,,
0.05095430463552475,1.0,5,8899,,,,
0.059178292751312256,0.96875,5,8999,,,,
0.26343804597854614,0.9375,5,9099,,,,
0.1087961494922638,0.96875,5,9199,,,,
0.252163290977478,0.90625,5,9299,,,,
,,5,9377,0.13852782547473907,0.9567999839782715,,
0.45452573895454407,0.875,6,9399,,,,
0.1144963949918747,0.96875,6,9499,,,,
0.07185661047697067,0.96875,6,9599,,,,
0.032556261867284775,1.0,6,9699,,,,
0.2515575885772705,0.96875,6,9799,,,,
0.32727840542793274,0.90625,6,9899,,,,
0.2097451537847519,0.875,6,9999,,,,
0.3627374470233917,0.875,6,10099,,,,
0.1727340966463089,0.90625,6,10199,,,,
0.022953033447265625,1.0,6,10299,,,,
0.0820382609963417,0.96875,6,10399,,,,
0.06943787634372711,0.96875,6,10499,,,,
0.22076885402202606,0.9375,6,10599,,,,
0.07138398289680481,0.96875,6,10699,,,,
0.06351620703935623,0.96875,6,10799,,,,
0.17515766620635986,0.90625,6,10899,,,,
,,6,10940,0.15651150047779083,0.9495999813079834,,
0.23344872891902924,0.90625,7,10999,,,,
