train_loss,train_acc,epoch,step,val_loss,val_acc,test_loss,test_acc
2.2638111114501953,0.25,0,99,,,,
1.9526698589324951,0.34375,0,199,,,,
1.8547792434692383,0.375,0,299,,,,
1.8842483758926392,0.21875,0,399,,,,
1.6071462631225586,0.375,0,499,,,,
1.9116394519805908,0.28125,0,599,,,,
1.6651833057403564,0.375,0,699,,,,
1.5883815288543701,0.4375,0,799,,,,
1.9109231233596802,0.25,0,899,,,,
1.832074522972107,0.28125,0,999,,,,
1.2737151384353638,0.53125,0,1099,,,,
1.3886226415634155,0.5,0,1199,,,,
1.6069600582122803,0.34375,0,1299,,,,
1.805853009223938,0.28125,0,1399,,,,
1.4522215127944946,0.5,0,1499,,,,
,,0,1562,1.4547721147537231,0.4449000060558319,,
0.9612859487533569,0.71875,1,1599,,,,
1.1479933261871338,0.53125,1,1699,,,,
1.1695367097854614,0.65625,1,1799,,,,
1.3151789903640747,0.59375,1,1899,,,,
1.4592525959014893,0.4375,1,1999,,,,
0.7558130621910095,0.78125,1,2099,,,,
0.9914259910583496,0.75,1,2199,,,,
1.1673080921173096,0.59375,1,2299,,,,
1.2163335084915161,0.625,1,2399,,,,
0.5926156044006348,0.90625,1,2499,,,,
0.8163232803344727,0.75,1,2599,,,,
1.0339025259017944,0.75,1,2699,,,,
0.9957996606826782,0.6875,1,2799,,,,
1.0938770771026611,0.6875,1,2899,,,,
0.6121165752410889,0.8125,1,2999,,,,
0.9931763410568237,0.625,1,3099,,,,
,,1,3125,0.8170771598815918,0.7476000189781189,,
0.8703909516334534,0.75,2,3199,,,,
0.7043563723564148,0.84375,2,3299,,,,
0.5068545937538147,0.84375,2,3399,,,,
0.6154965758323669,0.84375,2,3499,,,,
0.7817110419273376,0.71875,2,3599,,,,
0.8207051157951355,0.8125,2,3699,,,,
0.5202664136886597,0.9375,2,3799,,,,
1.0133140087127686,0.65625,2,3899,,,,
0.8168055415153503,0.78125,2,3999,,,,
0.6852320432662964,0.84375,2,4099,,,,
0.6229835748672485,0.875,2,4199,,,,
0.4926738142967224,0.8125,2,4299,,,,
0.6047742962837219,0.75,2,4399,,,,
0.5460546016693115,0.875,2,4499,,,,
0.5279371738433838,0.875,2,4599,,,,
,,2,4688,0.636451005935669,0.7817000150680542,,
0.5061233043670654,0.84375,3,4699,,,,
0.4614303708076477,0.8125,3,4799,,,,
0.3301502764225006,0.90625,3,4899,,,,
0.8236062526702881,0.6875,3,4999,,,,
0.4570350646972656,0.875,3,5099,,,,
0.6995323300361633,0.6875,3,5199,,,,
0.5856530070304871,0.8125,3,5299,,,,
0.4213349521160126,0.875,3,5399,,,,
0.5915105938911438,0.875,3,5499,,,,
0.48323965072631836,0.875,3,5599,,,,
0.7691702842712402,0.78125,3,5699,,,,
0.33786332607269287,0.875,3,5799,,,,
0.4628944396972656,0.8125,3,5899,,,,
0.7794108390808105,0.71875,3,5999,,,,
0.7174071073532104,0.71875,3,6099,,,,
0.40815469622612,0.875,3,6199,,,,
,,3,6251,0.4656660258769989,0.8611000180244446,,
0.6349532604217529,0.71875,4,6299,,,,
0.18808338046073914,1.0,4,6399,,,,
0.2235444039106369,0.9375,4,6499,,,,
0.6842062473297119,0.84375,4,6599,,,,
0.5933412313461304,0.875,4,6699,,,,
0.6253911852836609,0.78125,4,6799,,,,
0.30819258093833923,0.90625,4,6899,,,,
0.743123471736908,0.71875,4,6999,,,,
0.736832857131958,0.84375,4,7099,,,,
0.280830442905426,0.84375,4,7199,,,,
0.5274588465690613,0.75,4,7299,,,,
0.42455747723579407,0.875,4,7399,,,,
0.34128716588020325,0.90625,4,7499,,,,
0.5023126602172852,0.8125,4,7599,,,,
0.6250491142272949,0.8125,4,7699,,,,
0.5643998384475708,0.84375,4,7799,,,,
,,4,7814,0.41385582089424133,0.8740000128746033,,
0.3904663622379303,0.8125,5,7899,,,,
0.6854557394981384,0.8125,5,7999,,,,
0.2545546293258667,0.96875,5,8099,,,,
0.44760143756866455,0.875,5,8199,,,,
0.5592222213745117,0.90625,5,8299,,,,
0.53904128074646,0.875,5,8399,,,,
0.23627392947673798,0.90625,5,8499,,,,
0.3255518972873688,0.875,5,8599,,,,
0.5938674211502075,0.8125,5,8699,,,,
0.4175047278404236,0.84375,5,8799,,,,
0.24164719879627228,0.9375,5,8899,,,,
0.6793912053108215,0.875,5,8999,,,,
0.3097955286502838,0.90625,5,9099,,,,
0.2414369434118271,0.9375,5,9199,,,,
0.30464962124824524,0.90625,5,9299,,,,
,,5,9377,0.4805244207382202,0.8335999846458435,,
0.29568421840667725,0.96875,6,9399,,,,
0.30255648493766785,0.96875,6,9499,,,,
0.5036135315895081,0.875,6,9599,,,,
0.4280208349227905,0.84375,6,9699,,,,
0.4253041446208954,0.84375,6,9799,,,,
0.2981589436531067,0.9375,6,9899,,,,
0.6764026880264282,0.8125,6,9999,,,,
0.3487792909145355,0.875,6,10099,,,,
0.7953276634216309,0.71875,6,10199,,,,
0.34569698572158813,0.84375,6,10299,,,,
0.3794260323047638,0.90625,6,10399,,,,
0.494186669588089,0.875,6,10499,,,,
0.32680758833885193,0.90625,6,10599,,,,
0.230377197265625,0.90625,6,10699,,,,
0.3290466070175171,0.90625,6,10799,,,,
0.40081170201301575,0.9375,6,10899,,,,
,,6,10940,0.3723096549510956,0.8858000040054321,,
0.3350737392902374,0.875,7,10999,,,,
0.30552899837493896,0.90625,7,11099,,,,
0.1786167323589325,0.9375,7,11199,,,,
0.46372586488723755,0.875,7,11299,,,,
0.35004428029060364,0.90625,7,11399,,,,
0.5995818972587585,0.875,7,11499,,,,
0.5957896113395691,0.875,7,11599,,,,
0.6653304696083069,0.8125,7,11699,,,,
0.5629324316978455,0.75,7,11799,,,,
0.21629126369953156,0.9375,7,11899,,,,
0.5362167358398438,0.84375,7,11999,,,,
0.4336555600166321,0.875,7,12099,,,,
0.2517760396003723,0.90625,7,12199,,,,
0.4125328063964844,0.84375,7,12299,,,,
0.2837272584438324,0.90625,7,12399,,,,
0.09825465083122253,1.0,7,12499,,,,
,,7,12503,0.3013474643230438,0.9117000102996826,,
0.549028754234314,0.875,8,12599,,,,
0.21342214941978455,0.90625,8,12699,,,,
0.2478426992893219,0.90625,8,12799,,,,
0.23971007764339447,0.90625,8,12899,,,,
0.3975194990634918,0.875,8,12999,,,,
0.2014751136302948,0.9375,8,13099,,,,
0.33591675758361816,0.84375,8,13199,,,,
0.4041074216365814,0.875,8,13299,,,,
0.2295072376728058,0.9375,8,13399,,,,
0.18459278345108032,0.96875,8,13499,,,,
0.23444554209709167,0.90625,8,13599,,,,
0.3368675410747528,0.875,8,13699,,,,
0.4021507203578949,0.875,8,13799,,,,
0.2560707628726959,0.90625,8,13899,,,,
0.35637131333351135,0.84375,8,13999,,,,
,,8,14066,0.32647189497947693,0.8970000147819519,,
0.4444754421710968,0.78125,9,14099,,,,
0.17413708567619324,0.9375,9,14199,,,,
0.32282087206840515,0.875,9,14299,,,,
0.2845023274421692,0.90625,9,14399,,,,
0.4555625915527344,0.90625,9,14499,,,,
0.3345502018928528,0.875,9,14599,,,,
0.2501039206981659,0.9375,9,14699,,,,
0.2599910795688629,0.84375,9,14799,,,,
0.13206422328948975,0.96875,9,14899,,,,
0.036538589745759964,1.0,9,14999,,,,
0.3361860513687134,0.875,9,15099,,,,
0.29680976271629333,0.96875,9,15199,,,,
0.2618127763271332,0.96875,9,15299,,,,
0.37270084023475647,0.875,9,15399,,,,
0.48243746161460876,0.84375,9,15499,,,,
0.5658440589904785,0.84375,9,15599,,,,
,,9,15629,0.2958339750766754,0.9128999710083008,,
0.14507624506950378,0.9375,10,15699,,,,
0.333026260137558,0.875,10,15799,,,,
0.2769271433353424,0.875,10,15899,,,,
0.3149542212486267,0.90625,10,15999,,,,
0.18875738978385925,0.96875,10,16099,,,,
0.18761174380779266,0.96875,10,16199,,,,
0.34297364950180054,0.90625,10,16299,,,,
0.29999008774757385,0.875,10,16399,,,,
0.33621883392333984,0.84375,10,16499,,,,
0.26379910111427307,0.875,10,16599,,,,
0.3416762053966522,0.875,10,16699,,,,
0.21416601538658142,0.9375,10,16799,,,,
0.13358166813850403,1.0,10,16899,,,,
0.4596559405326843,0.90625,10,16999,,,,
0.3269375264644623,0.875,10,17099,,,,
,,10,17192,0.25708696246147156,0.9229999780654907,,
0.3244178295135498,0.875,11,17199,,,,
0.463080495595932,0.75,11,17299,,,,
0.55483078956604,0.875,11,17399,,,,
0.11604981124401093,0.96875,11,17499,,,,
0.1710832715034485,0.9375,11,17599,,,,
0.4016138017177582,0.84375,11,17699,,,,
0.4497658908367157,0.875,11,17799,,,,
0.23444095253944397,0.9375,11,17899,,,,
0.24514056742191315,0.9375,11,17999,,,,
0.40442991256713867,0.84375,11,18099,,,,
0.25913679599761963,0.9375,11,18199,,,,
0.3115776777267456,0.9375,11,18299,,,,
0.27479982376098633,0.9375,11,18399,,,,
0.2771565020084381,0.90625,11,18499,,,,
0.5910366773605347,0.84375,11,18599,,,,
0.13566528260707855,0.9375,11,18699,,,,
,,11,18755,0.3011205494403839,0.9124000072479248,,
0.41868820786476135,0.875,12,18799,,,,
0.3499685823917389,0.875,12,18899,,,,
0.22106806933879852,0.90625,12,18999,,,,
0.12462210655212402,0.96875,12,19099,,,,
0.13754980266094208,0.96875,12,19199,,,,
0.3355960249900818,0.90625,12,19299,,,,
0.19137796759605408,0.9375,12,19399,,,,
0.15904301404953003,0.96875,12,19499,,,,
0.21421398222446442,0.90625,12,19599,,,,
0.1483905017375946,0.96875,12,19699,,,,
0.3487127721309662,0.9375,12,19799,,,,
0.1851823627948761,0.9375,12,19899,,,,
0.36536329984664917,0.8125,12,19999,,,,
0.21832802891731262,0.90625,12,20099,,,,
0.19291073083877563,0.9375,12,20199,,,,
0.2362857609987259,0.875,12,20299,,,,
,,12,20318,0.2860330641269684,0.9114000201225281,,
0.13137371838092804,1.0,13,20399,,,,
0.3108624517917633,0.90625,13,20499,,,,
0.22229045629501343,0.96875,13,20599,,,,
0.35462018847465515,0.8125,13,20699,,,,
0.27396994829177856,0.875,13,20799,,,,
0.281710684299469,0.875,13,20899,,,,
0.09819197654724121,1.0,13,20999,,,,
0.18147459626197815,0.9375,13,21099,,,,
0.5109418630599976,0.90625,13,21199,,,,
0.18822529911994934,0.90625,13,21299,,,,
0.2633354067802429,0.875,13,21399,,,,
0.19302895665168762,0.96875,13,21499,,,,
0.0678563341498375,1.0,13,21599,,,,
0.2988088130950928,0.875,13,21699,,,,
0.1760932207107544,0.96875,13,21799,,,,
,,13,21881,0.32086288928985596,0.9004999995231628,,
0.23973143100738525,0.9375,14,21899,,,,
0.18343549966812134,0.96875,14,21999,,,,
0.06043819338083267,1.0,14,22099,,,,
0.2952163815498352,0.84375,14,22199,,,,
0.14238740503787994,0.9375,14,22299,,,,
0.3127024173736572,0.9375,14,22399,,,,
0.2294163852930069,0.9375,14,22499,,,,
0.332544207572937,0.90625,14,22599,,,,
0.34961479902267456,0.9375,14,22699,,,,
0.5353801250457764,0.84375,14,22799,,,,
0.36434632539749146,0.90625,14,22899,,,,
0.3565295338630676,0.84375,14,22999,,,,
0.21560074388980865,0.9375,14,23099,,,,
0.08931935578584671,1.0,14,23199,,,,
0.17450794577598572,0.96875,14,23299,,,,
0.21285516023635864,0.90625,14,23399,,,,
,,14,23444,0.3216395378112793,0.8953999876976013,,
0.27191802859306335,0.90625,15,23499,,,,
0.12057031691074371,0.96875,15,23599,,,,
0.5201814770698547,0.8125,15,23699,,,,
0.09119435399770737,1.0,15,23799,,,,
0.1169474646449089,0.96875,15,23899,,,,
0.22801226377487183,0.875,15,23999,,,,
0.32206693291664124,0.875,15,24099,,,,
0.24215318262577057,0.90625,15,24199,,,,
0.3224424123764038,0.90625,15,24299,,,,
0.1892988681793213,0.9375,15,24399,,,,
0.34909093379974365,0.90625,15,24499,,,,
0.08658064156770706,0.96875,15,24599,,,,
0.23747028410434723,0.90625,15,24699,,,,
0.11378233879804611,0.96875,15,24799,,,,
0.3408328592777252,0.875,15,24899,,,,
0.20900079607963562,0.96875,15,24999,,,,
,,15,25007,0.3364722430706024,0.8953999876976013,,
,,16,25008,,,0.23718731105327606,0.926800012588501
